BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4845,9, ,C3,761 EAST 231ST STREET                    ,            ,10466,4,0,4,"3,360","2,478",1930, 	2 ,C3," $	435,000.00 ",7/19/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4847,43, ,C2,812 EAST 223RD STREET                    ,            ,10466,6,0,6,"2,856","4,082",1927, 	2 ,C2," $	80,000.00 ",3/28/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4850,51, ,C2,812 EAST 226 STREET                      ,            ,10457,6,0,6,"2,860","4,725",1930, 	2 ,C2, $	-00 ,1/23/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4851,59, ,C2,828 EAST 227TH STREET                    ,            ,10466,6,0,6,"2,856","3,455",1930, 	2 ,C2," $	480,000.00 ",1/31/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4853,21, ,C2,849 EAST 228 STREET                      ,            ,10466,6,0,6,"3,213","3,936",1930, 	2 ,C2," $	425,000.00 ",2/13/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2A,4856,14, ,C2,869 EAST 231ST STREET                    ,            ,10466,6,0,6,"3,906","2,772",1930, 	2 ,C2," $	460,000.00 ",9/4/13
2,WILLIAMSBRIDGE           ,07  RENTALS - WALKUP APARTMENTS             ,2B,4864,25, ,C1,949 EAST 228 STREET                      ,            ,10466,7,0,7,"3,638","4,620",1962, 	2 ,C1, $	-00 ,8/14/13
2,WILLIAMSBRIDGE           ,08  RENTALS - ELEVATOR APARTMENTS           ,2,4641,10, ,D1,3534 BRONX BOULEVARD                     ,            ,10467,65,0,65,"12,280","63,388",1927, 	2 ,D1," $	6,500,000.00 ",7/18/13
2,WILLIAMSBRIDGE           ,08  RENTALS - ELEVATOR APARTMENTS           ,2,4671,64, ,D1,856 EAST 213 STREET                      ,            ,10467,36,0,36,"8,018","27,891",2012, 	2 ,D1, $	-00 ,9/18/13
2,WILLIAMSBRIDGE           ,08  RENTALS - ELEVATOR APARTMENTS           ,2,4822,13, ,D7,4064 BRONX BOULEVARD                     ,            ,10466,55,1,56,"12,024","53,601",1927, 	2 ,D7," $	5,400,000.00 ",7/1/13
2,WILLIAMSBRIDGE           ,08  RENTALS - ELEVATOR APARTMENTS           ,2,4834,33, ,D1,645 EAST 231ST STREET                    ,            ,10466,72,0,72,"17,229","67,224",1941, 	2 ,D1," $	6,600,000.00 ",12/4/13
2,WILLIAMSBRIDGE           ,08  RENTALS - ELEVATOR APARTMENTS           ,2,4835,18, ,D3,667 EAST 232ND ST                        ,            ,10466,60,0,60,"11,955","50,934",1929, 	2 ,D3," $	5,735,000.00 ",7/18/13
2,WILLIAMSBRIDGE           ,08  RENTALS - ELEVATOR APARTMENTS           ,2,4845,31, ,D3,711 EAST 231 STREET                      ,            ,10466,54,0,54,"11,522","44,982",1928, 	2 ,D3," $	5,170,000.00 ",9/17/13
2,WILLIAMSBRIDGE           ,10  COOPS - ELEVATOR APARTMENTS             ,2,4670,50, ,D4,"814 TILDEN STREET, STH                   ",            ,10467,0,0,0,0,0,1962, 	2 ,D4," $	65,000.00 ",9/17/13
2,WILLIAMSBRIDGE           ,10  COOPS - ELEVATOR APARTMENTS             ,2,4670,50, ,D4,"814A TILDEN STREET, 1G                   ",            ,10467,0,0,0,0,0,1962, 	2 ,D4," $	27,000.00 ",12/12/13
2,WILLIAMSBRIDGE           ,10  COOPS - ELEVATOR APARTMENTS             ,2,4670,50, ,D4,"814 TILDEN STREET, 4F                    ",            ,10467,0,0,0,0,0,1962, 	2 ,D4," $	58,000.00 ",12/18/13
2,WILLIAMSBRIDGE           ,10  COOPS - ELEVATOR APARTMENTS             ,2,4670,50, ,D4,"3531 BRONXWOOD AVENUE, 1E                ",            ,10467,0,0,0,0,0,1962, 	2 ,D4," $	25,350.00 ",12/18/13
2,WILLIAMSBRIDGE           ,10  COOPS - ELEVATOR APARTMENTS             ,2,4845,11, ,D4,"730 EAST 232ND STREET, TB                ",            ,10466,0,0,0,0,0,1957, 	2 ,D4," $	70,000.00 ",1/15/13
2,WILLIAMSBRIDGE           ,10  COOPS - ELEVATOR APARTMENTS             ,2,4845,11, ,D4,"749 EAST 231ST STREET, 1E                ",            ,10466,0,0,0,0,0,1957, 	2 ,D4," $	165,000.00 ",1/16/13
2,WILLIAMSBRIDGE           ,10  COOPS - ELEVATOR APARTMENTS             ,2,4845,11, ,D4,"745 EAST 231, 3H                         ",            ,10466,0,0,0,0,0,1957, 	2 ,D4," $	30,000.00 ",10/17/13
2,WILLIAMSBRIDGE           ,10  COOPS - ELEVATOR APARTMENTS             ,2,4845,11, ,D4,"740 E. 232ND STREET, 2H                  ",            ,10466,0,0,0,0,0,1957, 	2 ,D4," $	84,000.00 ",10/25/13
2,WILLIAMSBRIDGE           ,10  COOPS - ELEVATOR APARTMENTS             ,2,4845,11, ,D4,"730 EAST 232ND STREET, 5H                ",            ,10466,0,0,0,0,0,1957, 	2 ,D4," $	65,000.00 ",11/8/13
2,WILLIAMSBRIDGE           ,10  COOPS - ELEVATOR APARTMENTS             ,2,4845,11, ,D4,"745 EAST 231ST STREET, 1E                ",            ,10466,0,0,0,0,0,1957, 	2 ,D4," $	165,000.00 ",12/27/13
2,WILLIAMSBRIDGE           ,12  CONDOS - WALKUP APARTMENTS              ,2,4668,1007, ,R2,724 EAST 221 STREET                      ,4A          ,10467,1,0,1,0,0,2005, 	2 ,R2, $	-00 ,8/14/13
2,WILLIAMSBRIDGE           ,14  RENTALS - 4-10 UNIT                     ,2A,4837,22, ,S5,749 EAST 223 STREET                      ,            ,10466,5,1,6,"3,827","4,632",1930, 	2 ,S5," $	622,359.00 ",7/1/13
2,WILLIAMSBRIDGE           ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,4657,1001, ,R1,729 EAST 212 STREET                      ,1L          ,10467,1,0,1,0,0,2006, 	2 ,R1," $	168,750.00 ",10/18/13
2,WILLIAMSBRIDGE           ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,4657,1002, ,R1,729 EAST 212 STREET                      ,1R          ,10467,1,0,1,0,0,2006, 	2 ,R1," $	168,750.00 ",10/18/13
2,WILLIAMSBRIDGE           ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,4657,1003, ,R1,729 EAST 212 STREET                      ,2L          ,10467,1,0,1,0,0,2006, 	2 ,R1," $	168,750.00 ",10/18/13
2,WILLIAMSBRIDGE           ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,4657,1004, ,R1,729 EAST 212 STREET                      ,2R          ,10467,1,0,1,0,0,2006, 	2 ,R1," $	168,750.00 ",10/18/13
2,WILLIAMSBRIDGE           ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,4657,1005, ,R1,729 EAST 212 STREET                      ,3L          ,10467,1,0,1,0,0,2006, 	2 ,R1," $	168,750.00 ",10/18/13
2,WILLIAMSBRIDGE           ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,4657,1006, ,R1,729 EAST 212 STREET                      ,3R          ,10467,1,0,1,0,0,2006, 	2 ,R1," $	168,750.00 ",10/18/13
2,WILLIAMSBRIDGE           ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,4657,1007, ,R1,729 EAST 212 STREET                      ,4L          ,10467,1,0,1,0,0,2006, 	2 ,R1," $	168,750.00 ",10/18/13
2,WILLIAMSBRIDGE           ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,4657,1008, ,R1,729 EAST 212 STREET                      ,4R          ,10467,1,0,1,0,0,2006, 	2 ,R1," $	168,750.00 ",10/18/13
2,WILLIAMSBRIDGE           ,22  STORE BUILDINGS                         ,4,4654,46, ,K9,3821 WHITE PLAINS ROAD                   ,            ,10467,0,1,1,"4,000","7,081",1927, 	4 ,K9," $	3,442.00 ",3/15/13
2,WILLIAMSBRIDGE           ,22  STORE BUILDINGS                         ,4,4655,51, ,K1,3833 WHITE PLAINS ROAD                   ,            ,10467,0,2,2,"2,513",984,1920, 	4 ,K1," $	334,000.00 ",10/7/13
2,WILLIAMSBRIDGE           ,22  STORE BUILDINGS                         ,4,4833,12, ,K2,4125-4127 WHITE PLAINS ROAD              ,            ,10466,0,3,3,"3,093","4,541",1930, 	4 ,K2," $	625,000.00 ",3/14/13
2,WILLIAMSBRIDGE           ,22  STORE BUILDINGS                         ,4,4836,49, ,K2,3916 WHITE PLAINS ROAD                   ,            ,10466,0,2,2,"2,006","3,250",1930, 	4 ,K2, $	-00 ,12/17/13
2,WILLIAMSBRIDGE           ,22  STORE BUILDINGS                         ,4,4839,52, ,K2,3990 WHITE PLAINS ROAD                   ,            ,10466,0,1,1,"1,398","1,570",1928, 	4 ,K2," $	750,000.00 ",8/15/13
2,WILLIAMSBRIDGE           ,29  COMMERCIAL GARAGES                      ,4,4661,62, ,G9,770 E. 214TH STREET                      ,            ,10467,0,1,1,"2,500",780,1947, 	4 ,G9," $	150,000.00 ",8/12/13
2,WILLIAMSBRIDGE           ,31  COMMERCIAL VACANT LAND                  ,4,4825,2, ,V1,3943 WHITE PLAINS ROAD                   ,            ,10466,0,0,0,"1,700",0,0, 	4 ,V1, $	-00 ,4/8/13
2,WILLIAMSBRIDGE           ,31  COMMERCIAL VACANT LAND                  ,4,4827,8, ,V1,3981 WHITE PLAINS ROAD                   ,            ,10466,0,2,2,"2,002",0,1930, 	4 ,V1, $	-00 ,7/16/13
2,WILLIAMSBRIDGE           ,31  COMMERCIAL VACANT LAND                  ,4,4851,79, ,V1,872 EAST 227 STREET                      ,            ,10466,0,0,0,"7,426",0,0, 	4 ,V1," $	600,000.00 ",4/4/13
2,WILLIAMSBRIDGE           ,31  COMMERCIAL VACANT LAND                  ,4,4868,69, ,V1,958 EAST 233 STREET                      ,            ,10466,0,0,0,"1,692",0,0, 	4 ,V1, $	-00 ,2/20/13
2,WILLIAMSBRIDGE           ,37  RELIGIOUS FACILITIES                    ,4,4681,7, ,M1,957 EAST GUN HILL ROAD                   ,            ,10469,0,1,1,"6,250","5,250",1963, 	4 ,M1, $	-00 ,2/28/13
2,WILLIAMSBRIDGE           ,37  RELIGIOUS FACILITIES                    ,4,4831,1, ,M9,4077 WHITE PLAINS ROAD                   ,            ,10466,0,1,1,"3,438","6,200",1961, 	4 ,M9," $	790,000.00 ",9/30/13
2,WILLIAMSBRIDGE           ,41  TAX CLASS 4 - OTHER                     ,4,3360,62, ,Z9,3556 WEBSTER AVENUE                      ,            ,10467,0,0,0,"14,525",0,0, 	4 ,Z9," $	1,600,000.00 ",12/19/13
2,WILLIAMSBRIDGE           ,41  TAX CLASS 4 - OTHER                     ,4,4872,48, ,Z9,1014 EAST 226TH STREET                   ,            ,10466,0,0,0,"5,450",360,1980, 	4 ,Z9," $	88,000.00 ",8/29/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3364,20, ,A1,5 EAST 236TH STREET                      ,            ,10470,1,0,1,950,"1,740",1930, 	1 ,A1," $	240,000.00 ",7/11/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3364,46, ,A1,15 EAST 235 STREET                       ,            ,10470,1,0,1,"3,000","2,210",1925, 	1 ,A1," $	470,000.00 ",8/15/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3364,56, ,A1,4286 VAN CORTLANDT PARK E                ,            ,10470,1,0,1,"1,850","1,048",1950, 	1 ,A1, $	-00 ,7/18/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3366,16, ,A1,68 E 236TH STREET                        ,            ,10470,1,0,1,"2,500","2,139",1915, 	1 ,A1, $	-00 ,9/10/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3370,29, ,A3,4285 KEPLER AVENUE                       ,            ,10470,1,0,1,"9,000","3,710",1920, 	1 ,A3," $	573,500.00 ",6/25/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3372,3, ,A1,4314 ONEIDA AVENUE                       ,            ,10470,1,0,1,"3,325","2,112",1925, 	1 ,A1," $	415,000.00 ",12/11/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3373,34, ,A1,121 E 238TH ST                           ,            ,10470,1,0,1,"1,602","1,556",1920, 	1 ,A1," $	335,000.00 ",7/10/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3375,74, ,A1,263 EAST 234TH STREET                    ,            ,10470,1,0,1,"2,500",896,1920, 	1 ,A1," $	180,000.00 ",6/6/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3376,22, ,A1,226 EAST 236 STREET                      ,            ,10470,1,0,1,"2,500","2,910",1920, 	1 ,A1," $	430,000.00 ",2/12/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3376,28, ,A1,238 EAST 236TH STREET                    ,            ,10470,1,0,1,"2,500","1,386",1901, 	1 ,A1, $	-00 ,5/3/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3378,10, ,A1,4324 KEPLER                              ,            ,10470,1,0,1,"4,000","2,073",1920, 	1 ,A1," $	435,000.00 ",3/1/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3379,94, ,A1,227 EAST 238 STREET                      ,            ,10470,1,0,1,"4,000","1,392",1925, 	1 ,A1," $	420,000.00 ",3/29/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3380,71, ,A1,251 EAST 239TH STREET                    ,            ,10470,1,0,1,"4,000","2,990",1925, 	1 ,A1," $	225,000.00 ",1/7/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3380,81, ,A2,235 EAST 239 STREET                      ,            ,10470,1,0,1,"4,000","2,784",1950, 	1 ,A2," $	410,000.00 ",3/29/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3385,56, ,A1,311 EAST 236 STREET                      ,            ,10470,1,0,1,"4,598","2,259",1920, 	1 ,A1, $	-00 ,10/1/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3386,33, ,A1,344 EAST 238 STREET                      ,            ,10470,1,0,1,"2,500","1,824",1920, 	1 ,A1," $	360,000.00 ",11/18/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3390,9, ,A1,4402 KATONAH AVENUE                      ,            ,10470,1,0,1,"2,125","2,110",1915, 	1 ,A1," $	405,000.00 ",8/1/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3390,57, ,A1,311 EAST 242 STREET                      ,            ,10470,1,0,1,"6,465","1,764",1920, 	1 ,A1," $	275,000.00 ",6/21/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3390,64, ,A1,325 EAST 242 STREET                      ,            ,10470,1,0,1,"4,366","1,600",1910, 	1 ,A1," $	368,600.00 ",12/16/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3392,3, ,A1,4334 MARTHA AVENUE                       ,            ,10470,1,0,1,"2,500","1,128",1910, 	1 ,A1, $	-00 ,7/31/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3393,26, ,A1,426 EAST 240 STREET                      ,            ,10470,1,0,1,"2,500","1,482",1901, 	1 ,A1," $	352,000.00 ",3/22/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3393,85, ,A1,4354 MARTHA AVENUE                       ,            ,10470,1,0,1,"2,500","1,536",1920, 	1 ,A1," $	350,000.00 ",4/15/13
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3397,36, ,A1,525 EAST 235 STREET                      ,            ,10470,1,0,1,"2,500","1,321",1910, 	1 ,A1," $	357,000.00 ",1/23/13
2,WOODLAWN                 ,02  TWO FAMILY DWELLINGS                    ,1,3363,11, ,B9,4217 HERKIMER PL                         ,            ,10470,2,0,2,"9,000","3,224",1955, 	1 ,B9," $	283,000.00 ",6/14/13
2,WOODLAWN                 ,02  TWO FAMILY DWELLINGS                    ,1,3365,32, ,B2,78 EAST 235 STREET                       ,            ,10470,2,0,2,"7,500","3,500",1930, 	1 ,B2," $	595,000.00 ",6/24/13
2,WOODLAWN                 ,02  TWO FAMILY DWELLINGS                    ,1,3366,11, ,B1,52 EAST 236 STREET                       ,            ,10470,2,0,2,"2,500","1,680",1970, 	1 ,B1, $	-00 ,11/29/13
2,WOODLAWN                 ,02  TWO FAMILY DWELLINGS                    ,1,3366,15, ,B2,66 EAST 236TH STREET                     ,            ,10470,2,0,2,"4,520","2,139",1915, 	1 ,B2," $	529,000.00 ",2/19/13
2,WOODLAWN                 ,02  TWO FAMILY DWELLINGS                    ,1,3366,25, ,B3,86 EAST 236 STREET                       ,            ,10470,2,0,2,"2,500","2,113",1915, 	1 ,B3, $	-00 ,2/27/13
2,WOODLAWN                 ,02  TWO FAMILY DWELLINGS                    ,1,3367,15, ,B1,58 EAST 237TH STREET                     ,            ,10470,2,0,2,"2,400","3,400",1970, 	1 ,B1, $	-00 ,10/24/13
2,WOODLAWN                 ,02  TWO FAMILY DWELLINGS                    ,1,3367,58, ,B1,75 E 236TH STREET                        ,            ,10470,2,0,2,"2,458","3,828",1925, 	1 ,B1, $	-00 ,9/10/13
2,WOODLAWN                 ,02  TWO FAMILY DWELLINGS                    ,1,3369,9, ,B1,118 EAST 235 STREET                      ,            ,10470,2,0,2,"2,500","3,276",1915, 	1 ,B1," $	415,000.00 ",8/14/13
2,WOODLAWN                 ,02  TWO FAMILY DWELLINGS                    ,1,3376,42, ,B2,270 EAST 236 STREET                      ,            ,10470,2,0,2,"2,500","2,126",1920, 	1 ,B2," $	245,388.00 ",8/28/13
2,WOODLAWN                 ,02  TWO FAMILY DWELLINGS                    ,1,3377,62, ,B2,283 EAST 236 STREET                      ,            ,10470,2,0,2,"2,500","1,506",1915, 	1 ,B2, $	-00 ,10/2/13
2,WOODLAWN                 ,02  TWO FAMILY DWELLINGS                    ,1,3378,54, ,B2,4319 KATONAH AVENUE                      ,            ,10470,2,0,2,"2,125","2,400",1915, 	1 ,B2, $	-00 ,7/29/13
2,WOODLAWN                 ,02  TWO FAMILY DWELLINGS                    ,1,3387,58, ,B1,331 EAST 238 STREET                      ,            ,10470,2,0,2,"2,500","3,307",1940, 	1 ,B1, $	-00 ,11/29/13
2,WOODLAWN                 ,02  TWO FAMILY DWELLINGS                    ,1,3391,46, ,B3,417 EAST 237TH STREET                    ,            ,10470,2,0,2,"3,325","3,126",1920, 	1 ,B3," $	325,000.00 ",7/18/13
2,WOODLAWN                 ,02  TWO FAMILY DWELLINGS                    ,1,3393,15, ,B2,410 EAST 240TH STREET                    ,            ,10470,2,0,2,"2,500","2,032",1920, 	1 ,B2," $	320,000.00 ",8/6/13
2,WOODLAWN                 ,02  TWO FAMILY DWELLINGS                    ,1,3393,37, ,B9,440 EAST 240TH STREET                    ,            ,10470,2,0,2,"4,700","3,300",1970, 	1 ,B9," $	575,000.00 ",11/20/13
2,WOODLAWN                 ,02  TWO FAMILY DWELLINGS                    ,1,3393,79, ,B2,415 E 239TH STREET                       ,            ,10470,2,0,2,"2,500","2,184",1910, 	1 ,B2, $	-00 ,9/10/13
2,WOODLAWN                 ,02  TWO FAMILY DWELLINGS                    ,1,3395,26, ,B2,4238 VIREO AVENUE                        ,            ,10470,2,0,2,"1,650","1,632",1901, 	1 ,B2, $	-00 ,10/1/13
2,WOODLAWN                 ,03  THREE FAMILY DWELLINGS                  ,1,3371,26, ,C0,136 EAST 237 STREET                      ,            ,10470,3,0,3,"2,500","2,940",1920, 	1 ,C0," $	585,000.00 ",10/18/13
2,WOODLAWN                 ,03  THREE FAMILY DWELLINGS                  ,1,3375,102, ,C0,209 EAST 233 STREET                      ,            ,10470,3,0,3,"2,465","3,060",1975, 	1 ,C0, $	-00 ,7/23/13
2,WOODLAWN                 ,03  THREE FAMILY DWELLINGS                  ,1,3375,102, ,C0,211 EAST 233RD STREET                    ,            ,10470,3,0,3,"2,465","3,060",1975, 	1 ,C0," $	428,000.00 ",5/2/13
2,WOODLAWN                 ,03  THREE FAMILY DWELLINGS                  ,1,3380,41, ,C0,268 EAST 240TH STREET                    ,            ,10470,3,0,3,"2,650","4,799",1930, 	1 ,C0, $	-00 ,4/18/13
2,WOODLAWN                 ,03  THREE FAMILY DWELLINGS                  ,1,3383,46, ,C0,370 EAST 235TH STREET                    ,            ,10470,3,0,3,"2,400","3,345",1935, 	1 ,C0," $	450,000.00 ",7/12/13
2,WOODLAWN                 ,03  THREE FAMILY DWELLINGS                  ,1,3383,76, ,C0,341 EAST 234 STREET                      ,            ,10470,3,0,3,"2,300","3,588",1988, 	1 ,C0, $	-00 ,7/3/13
2,WOODLAWN                 ,03  THREE FAMILY DWELLINGS                  ,1,3385,44, ,C0,335 EAST 236 STREET                      ,            ,10470,3,0,3,"7,754","3,539",1910, 	1 ,C0," $	630,000.00 ",3/13/13
2,WOODLAWN                 ,03  THREE FAMILY DWELLINGS                  ,1,3394,5, ,C0,4378 MARTHA AVENUE                       ,            ,10470,3,0,3,"2,500","2,829",1910, 	1 ,C0, $	-00 ,9/20/13
2,WOODLAWN                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3391,45, ,V0,419 EAST 237TH STREET                    ,            ,10470,0,0,0,"2,500",0,0, 	1 ,V0, $	-00 ,7/18/13
2,WOODLAWN                 ,06  TAX CLASS 1 - OTHER                     ,1,3381,19, ,G0,274 EAST 241ST STREET                    ,            ,10470,0,0,0,"4,000",0,0, 	1 ,G0," $	220,000.00 ",5/8/13
2,WOODLAWN                 ,06  TAX CLASS 1 - OTHER                     ,1,3392,2, ,G0,4332 MARTHA AVENUE                       ,            ,10470,0,0,0,"2,500",0,1800, 	1 ,G0," $	315,000.00 ",7/31/13
2,WOODLAWN                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3369,26, ,C1,137 EAST 233 STREET                      ,            ,10470,7,0,7,"4,425","7,218",1982, 	2 ,C1," $	980,000.00 ",12/24/13
2,WOODLAWN                 ,07  RENTALS - WALKUP APARTMENTS             ,2A,3376,70, ,C2,265 EAST 235 STREET                      ,            ,10470,5,0,5,"6,100","2,640",1925, 	2 ,C2," $	709,600.00 ",5/21/13
